plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,season,variable_name,sampling_identifier,variable_value,date,variable_units,Days_after_planting
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,60,8/9/2022,cm,70
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,55,8/9/2022,cm,70
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,70,8/9/2022,cm,70
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,67,8/9/2022,cm,70
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,70,8/17/2022,cm,78
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,65,8/17/2022,cm,78
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,69,8/17/2022,cm,78
3,2,SA18-11280,7,Scaboo,1,Early planting date,3_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,73,8/17/2022,cm,78
4,2,CR16-2874,19,Rainey,1,Early planting date,4_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,41.91,7/12/2022,cm,42
4,2,CR16-2874,19,Rainey,1,Early planting date,4_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,43.18,7/12/2022,cm,42
4,2,CR16-2874,19,Rainey,1,Early planting date,4_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,48,7/25/2022,cm,55
4,2,CR16-2874,19,Rainey,1,Early planting date,4_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,55,7/25/2022,cm,55
4,2,CR16-2874,19,Rainey,1,Early planting date,4_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,38,7/25/2022,cm,55
4,2,CR16-2874,19,Rainey,1,Early planting date,4_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,48,7/25/2022,cm,55
4,2,CR16-2874,19,Rainey,1,Early planting date,4_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
4,2,CR16-2874,19,Rainey,1,Early planting date,4_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,55,8/1/2022,cm,62
4,2,CR16-2874,19,Rainey,1,Early planting date,4_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,42,8/1/2022,cm,62
4,2,CR16-2874,19,Rainey,1,Early planting date,4_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,50,8/1/2022,cm,62
4,2,CR16-2874,19,Rainey,1,Early planting date,4_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,50,8/9/2022,cm,70
4,2,CR16-2874,19,Rainey,1,Early planting date,4_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,55,8/9/2022,cm,70
4,2,CR16-2874,19,Rainey,1,Early planting date,4_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,63,8/9/2022,cm,70
4,2,CR16-2874,19,Rainey,1,Early planting date,4_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,55,8/9/2022,cm,70
4,2,CR16-2874,19,Rainey,1,Early planting date,4_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,62,8/17/2022,cm,78
4,2,CR16-2874,19,Rainey,1,Early planting date,4_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,57,8/17/2022,cm,78
4,2,CR16-2874,19,Rainey,1,Early planting date,4_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,60,8/17/2022,cm,78
4,2,CR16-2874,19,Rainey,1,Early planting date,4_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,62,8/17/2022,cm,78
5,2,LD15-3818,11,Diers,1,Early planting date,5_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,39.37,7/12/2022,cm,42
5,2,LD15-3818,11,Diers,1,Early planting date,5_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,45.72,7/12/2022,cm,42
5,2,LD15-3818,11,Diers,1,Early planting date,5_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,46,7/25/2022,cm,55
5,2,LD15-3818,11,Diers,1,Early planting date,5_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,43,7/25/2022,cm,55
5,2,LD15-3818,11,Diers,1,Early planting date,5_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,44,7/25/2022,cm,55
5,2,LD15-3818,11,Diers,1,Early planting date,5_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,47,7/25/2022,cm,55
5,2,LD15-3818,11,Diers,1,Early planting date,5_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,60,8/1/2022,cm,62
5,2,LD15-3818,11,Diers,1,Early planting date,5_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,49,8/1/2022,cm,62
5,2,LD15-3818,11,Diers,1,Early planting date,5_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,49,8/1/2022,cm,62
5,2,LD15-3818,11,Diers,1,Early planting date,5_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,54,8/1/2022,cm,62
5,2,LD15-3818,11,Diers,1,Early planting date,5_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,54,8/9/2022,cm,70
5,2,LD15-3818,11,Diers,1,Early planting date,5_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,52,8/9/2022,cm,70
5,2,LD15-3818,11,Diers,1,Early planting date,5_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,50,8/9/2022,cm,70
5,2,LD15-3818,11,Diers,1,Early planting date,5_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,45,8/9/2022,cm,70
5,2,LD15-3818,11,Diers,1,Early planting date,5_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,62,8/17/2022,cm,78
5,2,LD15-3818,11,Diers,1,Early planting date,5_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,62,8/17/2022,cm,78
5,2,LD15-3818,11,Diers,1,Early planting date,5_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,63,8/17/2022,cm,78
5,2,LD15-3818,11,Diers,1,Early planting date,5_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,66,8/17/2022,cm,78
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,48.26,7/12/2022,cm,42
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,43.18,7/12/2022,cm,42
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,53,7/25/2022,cm,55
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,55,7/25/2022,cm,55
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,56,7/25/2022,cm,55
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,50,7/25/2022,cm,55
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,60,8/1/2022,cm,62
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,54,8/1/2022,cm,62
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,54,8/1/2022,cm,62
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,60,8/9/2022,cm,70
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,62,8/9/2022,cm,70
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,61,8/9/2022,cm,70
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,67,8/9/2022,cm,70
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,111,8/17/2022,cm,78
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,64,8/17/2022,cm,78
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,67,8/17/2022,cm,78
6,2,SA17-30464,8,Scaboo,1,Early planting date,6_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,65,8/17/2022,cm,78
7,3,U14-910097,25,Checks,1,Early planting date,7_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,40.64,7/12/2022,cm,42
7,3,U14-910097,25,Checks,1,Early planting date,7_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,43.18,7/12/2022,cm,42
7,3,U14-910097,25,Checks,1,Early planting date,7_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,50,7/25/2022,cm,55
7,3,U14-910097,25,Checks,1,Early planting date,7_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,49,7/25/2022,cm,55
7,3,U14-910097,25,Checks,1,Early planting date,7_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,47,7/25/2022,cm,55
7,3,U14-910097,25,Checks,1,Early planting date,7_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,56,7/25/2022,cm,55
7,3,U14-910097,25,Checks,1,Early planting date,7_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,61,8/1/2022,cm,62
7,3,U14-910097,25,Checks,1,Early planting date,7_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
7,3,U14-910097,25,Checks,1,Early planting date,7_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,59,8/1/2022,cm,62
7,3,U14-910097,25,Checks,1,Early planting date,7_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,54,8/1/2022,cm,62
7,3,U14-910097,25,Checks,1,Early planting date,7_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,51,8/9/2022,cm,70
7,3,U14-910097,25,Checks,1,Early planting date,7_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,65,8/9/2022,cm,70
7,3,U14-910097,25,Checks,1,Early planting date,7_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,65,8/9/2022,cm,70
7,3,U14-910097,25,Checks,1,Early planting date,7_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,63,8/9/2022,cm,70
7,3,U14-910097,25,Checks,1,Early planting date,7_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,112,8/17/2022,cm,78
7,3,U14-910097,25,Checks,1,Early planting date,7_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,64,8/17/2022,cm,78
7,3,U14-910097,25,Checks,1,Early planting date,7_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,114,8/17/2022,cm,78
7,3,U14-910097,25,Checks,1,Early planting date,7_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,114,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,48.26,7/12/2022,cm,42
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,39.37,7/12/2022,cm,42
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,40,7/25/2022,cm,55
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,56,7/25/2022,cm,55
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,41,7/25/2022,cm,55
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,40,7/25/2022,cm,55
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,43,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,61,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,50,8/1/2022,cm,62
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,48,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,55,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,60,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,42,8/9/2022,cm,70
8,3,E18610T,2,Wang,1,Early planting date,8_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,72,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,71,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,55,8/17/2022,cm,78
8,3,E18610T,2,Wang,1,Early planting date,8_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,62,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,39.37,7/12/2022,cm,42
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,34.29,7/12/2022,cm,42
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,66,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,53,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,64,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,62,7/25/2022,cm,55
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,50,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-width_sampling-3,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,64,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-width_sampling-3,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,51,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-width_sampling-3,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,71,8/1/2022,cm,62
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-width_sampling-4,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,70,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-width_sampling-4,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,71,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-width_sampling-4,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,68,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-width_sampling-4,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-4,70,8/9/2022,cm,70
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_a_ACRE-Biomass_Early_y22_canopy-width_sampling-5,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,72,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_b_ACRE-Biomass_Early_y22_canopy-width_sampling-5,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,83,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_c_ACRE-Biomass_Early_y22_canopy-width_sampling-5,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,69,8/17/2022,cm,78
9,3,LD07-3395bf,10,Diers,1,Early planting date,9_d_ACRE-Biomass_Early_y22_canopy-width_sampling-5,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-5,74,8/17/2022,cm,78
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-width_sampling-1,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,48.26,7/12/2022,cm,42
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-width_sampling-1,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-1,45.72,7/12/2022,cm,42
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-width_sampling-2,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,62,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_b_ACRE-Biomass_Early_y22_canopy-width_sampling-2,B,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,60,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_c_ACRE-Biomass_Early_y22_canopy-width_sampling-2,c,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,56,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_d_ACRE-Biomass_Early_y22_canopy-width_sampling-2,d,ACRE Public Biomass,Summer 2022,Canopy width,sampling-2,57,7/25/2022,cm,55
10,3,K17-6388,4,Schapaugh,1,Early planting date,10_a_ACRE-Biomass_Early_y22_canopy-width_sampling-3,A,ACRE Public Biomass,Summer 2022,Canopy width,sampling-3,64,8/1/2022,cm,62
