plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,measurment,season,LAI_FILE,LAI,DATE,TIME,Days_after_planting
53,10,LD07-3395bf,10,Diers,3,Early,53_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-053A,1.985,7/13/2022,9:23:16,42
53,10,LD07-3395bf,10,Diers,3,Early,53_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-053B,0.7832,7/13/2022,9:24:23,42
53,10,LD07-3395bf,10,Diers,3,Early,53_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-053A,1.801,7/25/2022,9:57:02,54
53,10,LD07-3395bf,10,Diers,3,Early,53_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-053B,2.166,7/25/2022,9:57:41,54
53,10,LD07-3395bf,10,Diers,3,Early,53_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-053A,3.458,8/1/2022,16:42:13,61
53,10,LD07-3395bf,10,Diers,3,Early,53_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-053B,3.126,8/1/2022,16:43:05,61
53,10,LD07-3395bf,10,Diers,3,Early,53_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-053A,2.982,8/9/2022,8:59:40,69
53,10,LD07-3395bf,10,Diers,3,Early,53_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-053B,3.357,8/9/2022,9:00:12,69
53,10,LD07-3395bf,10,Diers,3,Early,53_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-053A,4.355,8/17/2022,8:58:14,77
53,10,LD07-3395bf,10,Diers,3,Early,53_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-053B,5.258,8/17/2022,8:58:42,77
54,10,CR17-4112,17,Rainey,3,Early,54_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-054A,1.03,7/13/2022,9:25:40,42
54,10,CR17-4112,17,Rainey,3,Early,54_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-054B,2.168,7/13/2022,9:27:21,42
54,10,CR17-4112,17,Rainey,3,Early,54_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-054A,2.19,7/25/2022,9:58:19,54
54,10,CR17-4112,17,Rainey,3,Early,54_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-054B,2.682,7/25/2022,9:58:48,54
54,10,CR17-4112,17,Rainey,3,Early,54_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-054A,3.351,8/1/2022,16:43:41,61
54,10,CR17-4112,17,Rainey,3,Early,54_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-054B,3.891,8/1/2022,16:44:58,61
54,10,CR17-4112,17,Rainey,3,Early,54_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-054A,4.003,8/9/2022,9:00:49,69
54,10,CR17-4112,17,Rainey,3,Early,54_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-054B,4.423,8/9/2022,9:01:20,69
54,10,CR17-4112,17,Rainey,3,Early,54_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-054A,6.376,8/17/2022,8:59:12,77
54,10,CR17-4112,17,Rainey,3,Early,54_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-054B,6.419,8/17/2022,8:59:49,77
55,11,HM17-02244,13,Leah,3,Early,55_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-055A,0.9931,7/13/2022,9:28:39,42
55,11,HM17-02244,13,Leah,3,Early,55_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-055B,0.9339,7/13/2022,9:29:20,42
55,11,HM17-02244,13,Leah,3,Early,55_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-055A,2.633,7/25/2022,9:59:24,54
55,11,HM17-02244,13,Leah,3,Early,55_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-055B,2.402,7/25/2022,9:59:53,54
55,11,HM17-02244,13,Leah,3,Early,55_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-055A,3.361,8/1/2022,16:46:02,61
55,11,HM17-02244,13,Leah,3,Early,55_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-055B,3.761,8/1/2022,16:46:31,61
55,11,HM17-02244,13,Leah,3,Early,55_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-055A,3.073,8/9/2022,9:06:00,69
55,11,HM17-02244,13,Leah,3,Early,55_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-055B,3.553,8/9/2022,9:06:28,69
55,11,HM17-02244,13,Leah,3,Early,55_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-055A,4.814,8/17/2022,9:00:19,77
55,11,HM17-02244,13,Leah,3,Early,55_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-055B,4.963,8/17/2022,9:00:55,77
56,11,CR16-0042,15,Rainey,3,Early,56_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-056B,1.195,7/13/2022,9:30:40,42
56,11,CR16-0042,15,Rainey,3,Early,56_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-056A,2.058,7/25/2022,10:00:31,54
56,11,CR16-0042,15,Rainey,3,Early,56_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-056B,2.696,7/25/2022,10:01:11,54
56,11,CR16-0042,15,Rainey,3,Early,56_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-056A,3.302,8/1/2022,16:48:19,61
56,11,CR16-0042,15,Rainey,3,Early,56_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-056B,4.133,8/1/2022,16:48:47,61
56,11,CR16-0042,15,Rainey,3,Early,56_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-056A,3.9,8/9/2022,9:07:02,69
56,11,CR16-0042,15,Rainey,3,Early,56_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-056B,4.067,8/9/2022,9:08:36,69
56,11,CR16-0042,15,Rainey,3,Early,56_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-056A,5.259,8/17/2022,9:01:35,77
56,11,CR16-0042,15,Rainey,3,Early,56_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-056B,5.126,8/17/2022,9:04:03,77
57,11,K18-2961,5,Schapaugh,3,Early,57_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-057A,1.689,7/13/2022,9:31:17,42
57,11,K18-2961,5,Schapaugh,3,Early,57_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-057B,1.631,7/13/2022,9:32:15,42
57,11,K18-2961,5,Schapaugh,3,Early,57_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-057A,2.438,7/25/2022,10:01:46,54
57,11,K18-2961,5,Schapaugh,3,Early,57_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-057B,2.366,7/25/2022,10:02:21,54
57,11,K18-2961,5,Schapaugh,3,Early,57_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-057A,3.967,8/1/2022,16:49:29,61
57,11,K18-2961,5,Schapaugh,3,Early,57_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-057B,3.475,8/1/2022,16:50:00,61
57,11,K18-2961,5,Schapaugh,3,Early,57_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-057A,3.831,8/9/2022,9:09:09,69
57,11,K18-2961,5,Schapaugh,3,Early,57_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-057B,4.475,8/9/2022,9:09:35,69
57,11,K18-2961,5,Schapaugh,3,Early,57_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-057A,5.457,8/17/2022,9:04:39,77
57,11,K18-2961,5,Schapaugh,3,Early,57_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-057B,5.491,8/17/2022,9:05:31,77
58,11,K17-6388,4,Schapaugh,3,Early,58_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-058A,1.537,7/13/2022,9:32:53,42
58,11,K17-6388,4,Schapaugh,3,Early,58_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-058B,1.091,7/13/2022,9:34:09,42
58,11,K17-6388,4,Schapaugh,3,Early,58_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-058A,2.292,7/25/2022,10:03:03,54
58,11,K17-6388,4,Schapaugh,3,Early,58_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-058B,4.062,7/25/2022,10:03:31,54
58,11,K17-6388,4,Schapaugh,3,Early,58_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-058A,4.408,8/1/2022,16:50:30,61
58,11,K17-6388,4,Schapaugh,3,Early,58_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-058B,3.692,8/1/2022,16:51:03,61
58,11,K17-6388,4,Schapaugh,3,Early,58_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-058A,3.303,8/9/2022,9:10:14,69
58,11,K17-6388,4,Schapaugh,3,Early,58_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-058B,3.191,8/9/2022,9:10:49,69
58,11,K17-6388,4,Schapaugh,3,Early,58_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-058A,4.578,8/17/2022,9:05:59,77
58,11,K17-6388,4,Schapaugh,3,Early,58_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-058B,4.891,8/17/2022,9:06:32,77
59,11,LD00-2817,23,Checks,3,Early,59_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-059A,1.305,7/13/2022,9:34:41,42
59,11,LD00-2817,23,Checks,3,Early,59_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-059B,1.158,7/13/2022,9:35:20,42
59,11,LD00-2817,23,Checks,3,Early,59_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-059A,2.431,7/25/2022,10:04:08,54
59,11,LD00-2817,23,Checks,3,Early,59_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-059B,2.152,7/25/2022,10:04:48,54
59,11,LD00-2817,23,Checks,3,Early,59_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-059A,3.548,8/1/2022,16:52:58,61
59,11,LD00-2817,23,Checks,3,Early,59_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-059B,4.544,8/1/2022,16:53:28,61
59,11,LD00-2817,23,Checks,3,Early,59_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-059A,3.371,8/9/2022,9:11:41,69
59,11,LD00-2817,23,Checks,3,Early,59_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-059B,4.182,8/9/2022,9:12:07,69
59,11,LD00-2817,23,Checks,3,Early,59_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-059A,4.314,8/17/2022,9:07:14,77
59,11,LD00-2817,23,Checks,3,Early,59_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-059B,4.592,8/17/2022,9:07:43,77
60,11,LD15-3818,11,Diers,3,Early,60_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-060A,1.619,7/13/2022,9:36:08,42
60,11,LD15-3818,11,Diers,3,Early,60_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-060B,1.031,7/13/2022,9:36:39,42
60,11,LD15-3818,11,Diers,3,Early,60_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-060A,1.827,7/25/2022,10:05:31,54
60,11,LD15-3818,11,Diers,3,Early,60_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-060B,3.703,7/25/2022,10:05:58,54
60,11,LD15-3818,11,Diers,3,Early,60_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-060A,3.111,8/1/2022,16:54:10,61
60,11,LD15-3818,11,Diers,3,Early,60_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-060B,2.819,8/1/2022,16:54:36,61
60,11,LD15-3818,11,Diers,3,Early,60_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-060A,2.985,8/9/2022,9:12:53,69
60,11,LD15-3818,11,Diers,3,Early,60_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-060B,3.313,8/9/2022,9:13:21,69
60,11,LD15-3818,11,Diers,3,Early,60_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-060A,3.446,8/17/2022,9:08:12,77
60,11,LD15-3818,11,Diers,3,Early,60_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-060B,4.363,8/17/2022,9:09:05,77
61,12,U15-606207,24,Checks,3,Early,61_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-061A,1.76,7/13/2022,9:38:00,42
61,12,U15-606207,24,Checks,3,Early,61_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-061B,1.403,7/13/2022,9:38:48,42
61,12,U15-606207,24,Checks,3,Early,61_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-061A,1.848,7/25/2022,10:06:30,54
61,12,U15-606207,24,Checks,3,Early,61_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-061B,2.802,7/25/2022,10:07:04,54
61,12,U15-606207,24,Checks,3,Early,61_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-061A,4.066,8/1/2022,16:55:57,61
61,12,U15-606207,24,Checks,3,Early,61_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-061B,3.333,8/1/2022,16:56:29,61
61,12,U15-606207,24,Checks,3,Early,61_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-061A,3.633,8/9/2022,9:13:59,69
61,12,U15-606207,24,Checks,3,Early,61_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-061B,4.021,8/9/2022,9:14:25,69
61,12,U15-606207,24,Checks,3,Early,61_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-061A,4.562,8/17/2022,9:09:31,77
61,12,U15-606207,24,Checks,3,Early,61_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-061B,5.014,8/17/2022,9:09:55,77
62,12,LG15-1913-73,21,Singh,3,Early,62_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-062A,0.5665,7/13/2022,9:39:27,42
62,12,LG15-1913-73,21,Singh,3,Early,62_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-062B,2.04,7/13/2022,9:40:24,42
62,12,LG15-1913-73,21,Singh,3,Early,62_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-062A,1.508,7/25/2022,10:07:49,54
62,12,LG15-1913-73,21,Singh,3,Early,62_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-062B,1.756,7/25/2022,10:09:06,54
62,12,LG15-1913-73,21,Singh,3,Early,62_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-062A,3.07,8/1/2022,16:57:50,61
62,12,LG15-1913-73,21,Singh,3,Early,62_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-062B,5.244,8/1/2022,16:58:18,61
62,12,LG15-1913-73,21,Singh,3,Early,62_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-062A,3.068,8/9/2022,9:15:11,69
62,12,LG15-1913-73,21,Singh,3,Early,62_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-062B,3.251,8/9/2022,9:15:34,69
62,12,LG15-1913-73,21,Singh,3,Early,62_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-062A,3.951,8/17/2022,9:10:22,77
62,12,LG15-1913-73,21,Singh,3,Early,62_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-062B,3.849,8/17/2022,9:11:04,77
63,12,CR16-4386,20,Rainey,3,Early,63_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-063A,0.79,7/13/2022,9:41:12,42
63,12,CR16-4386,20,Rainey,3,Early,63_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-063B,1.908,7/13/2022,9:42:11,42
63,12,CR16-4386,20,Rainey,3,Early,63_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-063A,2.121,7/25/2022,10:09:57,54
63,12,CR16-4386,20,Rainey,3,Early,63_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-063B,2.113,7/25/2022,10:11:05,54
63,12,CR16-4386,20,Rainey,3,Early,63_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-063A,1.629,8/1/2022,16:58:57,61
63,12,CR16-4386,20,Rainey,3,Early,63_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-063B,2.52,8/1/2022,16:59:33,61
63,12,CR16-4386,20,Rainey,3,Early,63_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-063A,1.846,8/9/2022,9:16:01,69
63,12,CR16-4386,20,Rainey,3,Early,63_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-063B,1.685,8/9/2022,9:16:27,69
63,12,CR16-4386,20,Rainey,3,Early,63_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-063A,2.379,8/17/2022,9:11:33,77
63,12,CR16-4386,20,Rainey,3,Early,63_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-063B,2.626,8/17/2022,9:12:11,77
64,12,LG15-1913-86,22,Singh,3,Early,64_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-064A,1.853,7/13/2022,9:42:55,42
64,12,LG15-1913-86,22,Singh,3,Early,64_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-064B,1.402,7/13/2022,9:43:53,42
64,12,LG15-1913-86,22,Singh,3,Early,64_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-064A,2.858,7/25/2022,10:11:39,54
64,12,LG15-1913-86,22,Singh,3,Early,64_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-064A,3.638,8/1/2022,17:00:54,61
64,12,LG15-1913-86,22,Singh,3,Early,64_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-064B,3.562,8/1/2022,17:01:23,61
64,12,LG15-1913-86,22,Singh,3,Early,64_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-064A,3.341,8/9/2022,9:16:54,69
64,12,LG15-1913-86,22,Singh,3,Early,64_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-064B,3.704,8/9/2022,9:17:30,69
64,12,LG15-1913-86,22,Singh,3,Early,64_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-064A,4.311,8/17/2022,9:13:02,77
64,12,LG15-1913-86,22,Singh,3,Early,64_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-064B,4.59,8/17/2022,9:13:31,77
65,12,SA17-19056,6,Scaboo,3,Early,65_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-065A,1.631,7/13/2022,9:44:34,42
65,12,SA17-19056,6,Scaboo,3,Early,65_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-065B,2.347,7/13/2022,9:45:18,42
65,12,SA17-19056,6,Scaboo,3,Early,65_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-065A,1.931,7/25/2022,10:12:59,54
65,12,SA17-19056,6,Scaboo,3,Early,65_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-065B,2.645,7/25/2022,10:13:32,54
65,12,SA17-19056,6,Scaboo,3,Early,65_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-065A,2.977,8/1/2022,17:01:52,61
65,12,SA17-19056,6,Scaboo,3,Early,65_B_ACRE-Biomass_Early_y22_LAI_sampling-3,B,ACRE-Biomass,sampling-3,LAI,y22,AE3-065B,3.669,8/1/2022,17:02:22,61
65,12,SA17-19056,6,Scaboo,3,Early,65_A_ACRE-Biomass_Early_y22_LAI_sampling-4,A,ACRE-Biomass,sampling-4,LAI,y22,AE4-065A,3.111,8/9/2022,9:17:57,69
65,12,SA17-19056,6,Scaboo,3,Early,65_B_ACRE-Biomass_Early_y22_LAI_sampling-4,B,ACRE-Biomass,sampling-4,LAI,y22,AE4-065B,3.376,8/9/2022,9:18:24,69
65,12,SA17-19056,6,Scaboo,3,Early,65_A_ACRE-Biomass_Early_y22_LAI_sampling-5,A,ACRE-Biomass,sampling-5,LAI,y22,AE5-065A,4.496,8/17/2022,9:14:46,77
65,12,SA17-19056,6,Scaboo,3,Early,65_B_ACRE-Biomass_Early_y22_LAI_sampling-5,B,ACRE-Biomass,sampling-5,LAI,y22,AE5-065B,5.162,8/17/2022,9:15:08,77
66,12,CR16-2874,19,Rainey,3,Early,66_A_ACRE-Biomass_Early_y22_LAI_sampling-1,A,ACRE-Biomass,sampling-1,LAI,y22,AE1-066A,0.939,7/13/2022,9:46:08,42
66,12,CR16-2874,19,Rainey,3,Early,66_B_ACRE-Biomass_Early_y22_LAI_sampling-1,B,ACRE-Biomass,sampling-1,LAI,y22,AE1-066B,0.8213,7/13/2022,9:46:53,42
66,12,CR16-2874,19,Rainey,3,Early,66_A_ACRE-Biomass_Early_y22_LAI_sampling-2,A,ACRE-Biomass,sampling-2,LAI,y22,AE2-066A,2.572,7/25/2022,10:14:05,54
66,12,CR16-2874,19,Rainey,3,Early,66_B_ACRE-Biomass_Early_y22_LAI_sampling-2,B,ACRE-Biomass,sampling-2,LAI,y22,AE2-066B,3.343,7/25/2022,10:14:41,54
66,12,CR16-2874,19,Rainey,3,Early,66_A_ACRE-Biomass_Early_y22_LAI_sampling-3,A,ACRE-Biomass,sampling-3,LAI,y22,AE3-066A,3.741,8/1/2022,17:02:51,61
